gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707028537780455314e+06,4.688703869899988174e+06,3.360430547682259697e+06,-2.016670421107130684e-02,-6.401373482333466702e-02,3.044934365033346094e-02
-2.707028249030146748e+06,4.688704391858983785e+06,3.360420664906159043e+06,3.837689744088093602e-02,4.220876358644535392e-02,-1.167158229648131151e-02
-2.707039876093190629e+06,4.688716165508146398e+06,3.360424911810478661e+06,6.121682899138420654e-03,-8.080761838847877118e-03,-3.216803011001877211e-03
-2.707030756689461879e+06,4.688714333141387440e+06,3.360427709288847167e+06,-4.418693168552548928e-02,3.413069495772925663e-03,1.956037123355467561e-02
-2.707027055368990637e+06,4.688712786587903276e+06,3.360429903708138037e+06,-3.364469216488628206e-02,7.980909535642284613e-02,-1.223249427257249028e-01
-2.707040808435102459e+06,4.688709410222650506e+06,3.360434639405875932e+06,1.696713158504746174e-02,-9.062699159682620353e-02,2.298377053640350554e-02
-2.707030665817411151e+06,4.688720716722474433e+06,3.360424145027169026e+06,9.151828770812057978e-02,-1.026824970221785205e-01,1.472439345571512903e-01
-2.707033799614247866e+06,4.688713725554213859e+06,3.360412682992171030e+06,-2.375920622649907096e-02,-1.903237722251907918e-02,-1.464467313544561347e-02
-2.707035908203238621e+06,4.688708836153653450e+06,3.360444966636986472e+06,4.984099695105051291e-03,3.320876564880392151e-02,1.677182745030798144e-02
-2.707030248834170401e+06,4.688705072825447656e+06,3.360447395658684429e+06,3.033719916465285257e-02,5.355563348718858641e-02,1.849194241408527381e-02
-2.707032525246915873e+06,4.688711095836021006e+06,3.360420658232412301e+06,3.136264471024340778e-02,5.618562987650402296e-02,-2.873380148224443861e-02
